country,points,price,province,taster_name,title,variety,winery
US,92,54,California,Matt Kettmann,AronHill NV Berrichon Red (Paso Robles),Bordeaux-style Red Blend,AronHill
US,87,50,California,Virginie Boone,Arrowood 2013 Proprietary Red (Sonoma County),Bordeaux-style Red Blend,Arrowood
US,89,56,California,Matt Kettmann,Ascension Cellars 2011 Ascendance Cass Vineyard Red (Paso Robles),Bordeaux-style Red Blend,Ascension Cellars
US,90,64,California,Matt Kettmann,Ascension Cellars 2012 Soul Shaker Cass Vineyard Red (Paso Robles),Bordeaux-style Red Blend,Ascension Cellars
US,85,30,California,Virginie Boone,Atalon 2012 Pauline's Cuvée Red (Napa Valley),Bordeaux-style Red Blend,Atalon
US,90,56,California,Virginie Boone,AuburnJames 2012 Phaeton Red (Napa Valley),Bordeaux-style Red Blend,AuburnJames
US,87,52,California,Jim Gordon,AuburnJames 2012 Speedster Red (North Coast),Bordeaux-style Red Blend,AuburnJames
US,83,70,California,Virginie Boone,AuburnJames 2013 Artist Series Red (Napa Valley),Bordeaux-style Red Blend,AuburnJames
US,90,79,California,Virginie Boone,B Cellars 2015 Blend 27 Red (Napa Valley),Bordeaux-style Red Blend,B Cellars
US,93,100,California,Virginie Boone,Bacio Divino 2014 Red (Napa Valley),Bordeaux-style Red Blend,Bacio Divino
US,89,42,California,Matt Kettmann,Baehner Fournier 2012 V3 Red (Santa Ynez Valley),Bordeaux-style Red Blend,Baehner Fournier
US,94,78,California,Matt Kettmann,Barrack 2013 Ten-Goal Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Barrack
US,92,62,California,Matt Kettmann,Barton 2013 The Dance Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Barton
US,90,60,California,Virginie Boone,Beaucanon 2012 Trifecta by Louis de Coninck Estate Bottled Red (Napa Valley),Bordeaux-style Red Blend,Beaucanon
US,91,65,California,Virginie Boone,Beaulieu Vineyard 2013 Tapestry Reserve Red (Napa Valley),Bordeaux-style Red Blend,Beaulieu Vineyard
US,92,75,California,Matt Kettmann,Bernardus 2012 Marinus Red (Carmel Valley),Bordeaux-style Red Blend,Bernardus
US,86,130,California,Virginie Boone,Better Half 2014 Red (Napa Valley),Bordeaux-style Red Blend,Better Half
US,91,28,California,Matt Kettmann,Bishop's Peak 2013 Elevation Red (Paso Robles),Bordeaux-style Red Blend,Bishop's Peak
US,91,49,California,Matt Kettmann,Black Ridge 2010 San Andreas Red Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Black Ridge
US,92,49,California,Matt Kettmann,Black Ridge 2011 San Andreas Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Black Ridge
US,89,49,California,Matt Kettmann,Black Ridge 2012 San Andreas Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Black Ridge
US,90,50,California,Virginie Boone,Blackbird Vineyards 2012 Arise Proprietary Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,88,125,California,Virginie Boone,Blackbird Vineyards 2012 Contrarian Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,94,150,California,Virginie Boone,Blackbird Vineyards 2012 Denary Cuvée Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,93,125,California,Virginie Boone,Blackbird Vineyards 2012 Illustration Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,92,125,California,Virginie Boone,Blackbird Vineyards 2012 Paramour Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,91,135,California,Virginie Boone,Blackbird Vineyards 2013 Contrarian Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,91,135,California,Virginie Boone,Blackbird Vineyards 2013 Illustration Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,89,135,California,Virginie Boone,Blackbird Vineyards 2013 Paramour Red (Napa Valley),Bordeaux-style Red Blend,Blackbird Vineyards
US,89,30,California,Matt Kettmann,Boëté 2010 Cheval Rouge Reserve Red (Carmel Valley),Bordeaux-style Red Blend,Boëté
US,94,150,California,Virginie Boone,Boeschen Vineyards 2013 Terraces Red (Napa Valley),Bordeaux-style Red Blend,Boeschen Vineyards
US,92,55,California,Jim Gordon,Bonterra 2013 The McNab Red (Mendocino),Bordeaux-style Red Blend,Bonterra
US,93,35,California,Matt Kettmann,Brander 2011 Bouchet Red (Santa Ynez Valley),Bordeaux-style Red Blend,Brander
US,90,35,California,Matt Kettmann,Brander 2015 Bouchet Red,Bordeaux-style Red Blend,Brander
US,88,98,California,Virginie Boone,Brandlin 2012 Henry's Keep Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Brandlin
US,90,32,California,Jim Gordon,Brutocao 2014 Hopland Ranches Torrent Red (Mendocino),Bordeaux-style Red Blend,Brutocao
US,90,120,California,Virginie Boone,Buena Vista 2014 The Founder Red (Sonoma County),Bordeaux-style Red Blend,Buena Vista
US,91,52,California,Matt Kettmann,Burbank Ranch 2012 Changing Leaves Estate Grown Red (Paso Robles),Bordeaux-style Red Blend,Burbank Ranch
US,92,65,California,Matt Kettmann,Burrell School Vineyards 2010 Valedictorian Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Burrell School Vineyards
US,89,22,California,Matt Kettmann,Buttonwood 2013 Classic Cuvée Red (Santa Ynez Valley),Bordeaux-style Red Blend,Buttonwood
US,91,59,California,Matt Kettmann,Calcareous 2013 Lloyd of Calcareous Red (Paso Robles),Bordeaux-style Red Blend,Calcareous
US,91,79,California,Matt Kettmann,Caldera 2010 The Earth Speaks Red (Paso Robles),Bordeaux-style Red Blend,Caldera
US,91,90,California,Virginie Boone,Captûre 2012 Alliance Red (Spring Mountain District),Bordeaux-style Red Blend,Captûre
US,91,85,California,Virginie Boone,Chalk Hill 2012 Clara's Vineyard Red (Chalk Hill),Bordeaux-style Red Blend,Chalk Hill
US,91,85,California,Virginie Boone,Chalk Hill 2014 Clara's Vineyard Red (Chalk Hill),Bordeaux-style Red Blend,Chalk Hill
US,89,48,California,Jim Gordon,Charles B. Mitchell 2012 Estate Grand Reserve Red (Fair Play),Bordeaux-style Red Blend,Charles B. Mitchell
US,88,60,California,Virginie Boone,Charles Krug 2013 Family Reserve Generations Red (Napa Valley),Bordeaux-style Red Blend,Charles Krug
US,94,150,California,Matt Kettmann,Chateau Margene 2010 Beau Mélange Red (Paso Robles),Bordeaux-style Red Blend,Chateau Margene
US,91,80,California,Virginie Boone,Chateau St. Jean 2012 Cinq Cépages Red (Sonoma County),Bordeaux-style Red Blend,Chateau St. Jean
US,92,95,California,Virginie Boone,Chimney Rock 2011 Elevage Red (Stags Leap District),Bordeaux-style Red Blend,Chimney Rock
US,94,96,California,Virginie Boone,Chimney Rock 2012 Elevage Estate Grown Red (Stags Leap District),Bordeaux-style Red Blend,Chimney Rock
US,92,96,California,Virginie Boone,Chimney Rock 2013 Elevage Red (Stags Leap District),Bordeaux-style Red Blend,Chimney Rock
US,91,110,California,Virginie Boone,Chimney Rock 2014 Elevage Estate Grown Red (Stags Leap District),Bordeaux-style Red Blend,Chimney Rock
US,87,22,California,Jim Gordon,Cinnabar 2013 Mercury Rising Red (California),Bordeaux-style Red Blend,Cinnabar
US,85,7,California,Jim Gordon,CK Mondavi 2012 Scarlet Five Wildcreek Canyon Red (California),Bordeaux-style Red Blend,CK Mondavi
US,89,35,California,Matt Kettmann,Clavo Cellars 2010 Collusion Red (Paso Robles),Bordeaux-style Red Blend,Clavo Cellars
US,93,225,California,Virginie Boone,Continuum 2014 Sage Mountain Vineyard Proprietary Red (Oakville),Bordeaux-style Red Blend,Continuum
US,89,39,California,Matt Kettmann,Cooper-Garrod 2007 Test Pilot Sabre Jet F-86 Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Cooper-Garrod
US,90,41,California,Matt Kettmann,Cooper-Garrod 2011 Test Pilot F-86 Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Cooper-Garrod
US,88,41,California,Matt Kettmann,Cooper-Garrod 2012 Test Pilot F6F Hellcat Red (Santa Cruz Mountains),Bordeaux-style Red Blend,Cooper-Garrod
US,88,55,California,Matt Kettmann,Coquelicot 2011 Mon Amour Red (Santa Ynez Valley),Bordeaux-style Red Blend,Coquelicot
US,91,45,California,Matt Kettmann,Coquelicot 2013 Mon Amor Red (Santa Ynez Valley),Bordeaux-style Red Blend,Coquelicot
US,89,60,California,Matt Kettmann,Corley 2011 Proprietary Red (Napa Valley),Bordeaux-style Red Blend,Corley
US,90,33,California,Virginie Boone,Crane Family 2014 Alison's Cuvée Red (Napa Valley),Bordeaux-style Red Blend,Crane Family
US,87,55,California,Jim Gordon,Cuda Ridge Wines 2013 Melange d'Amis Reserve Red (Livermore Valley),Bordeaux-style Red Blend,Cuda Ridge Wines
US,86,46,California,Jim Gordon,Dante Robere 2014 Element 116 LV Red (Livermore Valley),Bordeaux-style Red Blend,Dante Robere
US,92,56,California,Matt Kettmann,Daou 2012 Seventeen Forty Reserve Red (Paso Robles),Bordeaux-style Red Blend,Daou
US,93,65,California,Matt Kettmann,Daou 2013 Micho Red (Adelaida District),Bordeaux-style Red Blend,Daou
US,94,65,California,Matt Kettmann,Daou 2013 Seventeen Forty Reserve Red (Paso Robles),Bordeaux-style Red Blend,Daou
US,95,75,California,Matt Kettmann,Daou 2014 Cuvée Lizzy Red (Adelaida District),Bordeaux-style Red Blend,Daou
US,94,75,California,Matt Kettmann,Daou 2014 Micho Red (Adelaida District),Bordeaux-style Red Blend,Daou
US,94,75,California,Matt Kettmann,Daou 2015 Cuvée Lizzy Red (Adelaida District),Bordeaux-style Red Blend,Daou
US,91,85,California,Virginie Boone,Davis Estates 2012 Zephyr Private Reserve Red (Napa Valley),Bordeaux-style Red Blend,Davis Estates
US,90,65,California,Virginie Boone,Davis Family 2013 Cab 5 Rockpile Ridge Red (Rockpile),Bordeaux-style Red Blend,Davis Family
US,90,65,California,Virginie Boone,Davis Family 2014 Rockpile Ridge Red (Rockpile),Bordeaux-style Red Blend,Davis Family
US,82,39,California,Virginie Boone,De Novo 2010 Bastille Red (Dry Creek Valley),Bordeaux-style Red Blend,De Novo
US,87,34,California,Matt Kettmann,Derby 2013 Implico Red (Paso Robles),Bordeaux-style Red Blend,Derby
US,91,46,California,Matt Kettmann,Dolin 2012 The Blue Note Red (Malibu Coast),Bordeaux-style Red Blend,Dolin
US,91,46,California,Matt Kettmann,Dolin 2012 The Troubadour Red (Malibu Coast),Bordeaux-style Red Blend,Dolin
US,95,199,California,Virginie Boone,Dominus 2012 Estate Bottled Red (Napa Valley),Bordeaux-style Red Blend,Dominus
US,93,60,California,Virginie Boone,Dominus 2012 Napanook Red (Napa Valley),Bordeaux-style Red Blend,Dominus
US,93,69,California,Virginie Boone,Dominus 2013 Napanook Vineyard Red (Yountville),Bordeaux-style Red Blend,Dominus
US,94,219,California,Virginie Boone,Dominus 2014 Estate Bottled Red (Yountville),Bordeaux-style Red Blend,Dominus
US,94,69,California,Virginie Boone,Dominus 2014 Napanook Red (Napa Valley),Bordeaux-style Red Blend,Dominus
US,87,18,California,Matt Kettmann,Donati 2013 Claret Red (Paicines),Bordeaux-style Red Blend,Donati
US,87,35,California,Matt Kettmann,Donati 2013 The Immigrant Red (Paicines),Bordeaux-style Red Blend,Donati
US,92,80,California,Virginie Boone,Double Eagle 2012 Grieve Family Vineyard Red (Napa Valley),Bordeaux-style Red Blend,Double Eagle
US,91,135,California,Virginie Boone,Duckhorn 2011 The Discussion Estate Grown Red (Napa Valley),Bordeaux-style Red Blend,Duckhorn
US,92,95,California,Virginie Boone,Duckhorn 2012 Red (Howell Mountain),Bordeaux-style Red Blend,Duckhorn
US,90,135,California,Virginie Boone,Duckhorn 2012 The Discussion Estate Grown Red (Napa Valley),Bordeaux-style Red Blend,Duckhorn
US,90,135,California,Virginie Boone,Duckhorn 2013 The Discussion Red (Napa Valley),Bordeaux-style Red Blend,Duckhorn
US,87,27,California,Virginie Boone,Eco Terreno 2013 Three Vine Red (Alexander Valley),Bordeaux-style Red Blend,Eco Terreno
US,85,48,California,Virginie Boone,Ehret 2011 Bella's Red (Knights Valley),Bordeaux-style Red Blend,Ehret
US,92,42,California,Matt Kettmann,Eli Madyson 2013 Mitigation Red (South Coast),Bordeaux-style Red Blend,Eli Madyson
US,91,98,California,Virginie Boone,En Garde 2012 Adamus Red (Diamond Mountain District),Bordeaux-style Red Blend,En Garde
US,90,45,California,Jim Gordon,Enoteca Five 2012 Attitude Adjustment Red (California),Bordeaux-style Red Blend,Enoteca Five
US,90,35,California,Jim Gordon,Entropy Cellars 2013 Syzygy Red (Livermore Valley),Bordeaux-style Red Blend,Entropy Cellars
US,90,185,California,Virginie Boone,Episode 2013 Red (Napa Valley),Bordeaux-style Red Blend,Episode
US,88,55,California,Virginie Boone,Falcor 2010 Le Bijou Red (Napa Valley),Bordeaux-style Red Blend,Falcor
US,90,33,California,Matt Kettmann,Fallbrook 2012 33 Degrees North BDX Gracie Hill Vineyard Red (South Coast),Bordeaux-style Red Blend,Fallbrook
US,88,40,California,Virginie Boone,Fenestra 2007 Conjugation Red (Livermore Valley),Bordeaux-style Red Blend,Fenestra
US,81,42,California,Virginie Boone,Fenestra 2009 Conjugation Red (Livermore Valley),Bordeaux-style Red Blend,Fenestra
US,90,52,California,Virginie Boone,Ferrari-Carano 2012 Trésor Red (Sonoma County),Bordeaux-style Red Blend,Ferrari-Carano
US,86,55,California,Virginie Boone,Ferrari-Carano 2014 Tresor Red (Sonoma County),Bordeaux-style Red Blend,Ferrari-Carano
US,90,44,California,Matt Kettmann,Firestone 2012 The Chairman Series Lineage Estate Grown Red (Santa Ynez Valley),Bordeaux-style Red Blend,Firestone
US,88,50,California,Matt Kettmann,Firestone 2013 Lineage The Chairman Series Red (Santa Ynez Valley),Bordeaux-style Red Blend,Firestone
US,89,50,California,Matt Kettmann,Firestone 2014 Lineage Red (Santa Ynez Valley),Bordeaux-style Red Blend,Firestone
US,92,80,California,Virginie Boone,Flora Springs 2014 Trilogy Red (Napa Valley),Bordeaux-style Red Blend,Flora Springs
US,89,42,California,Matt Kettmann,Foxen 7200 2012 Range 30 West Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Foxen 7200
US,92,150,California,Virginie Boone,Frank Family 2012 Winston Hill Red (Rutherford),Bordeaux-style Red Blend,Frank Family
US,93,150,California,Virginie Boone,Frank Family 2013 Winston Hill Red (Rutherford),Bordeaux-style Red Blend,Frank Family
US,92,49,California,Virginie Boone,G & L Lurton 2013 Amaino Red (Sonoma County),Bordeaux-style Red Blend,G & L Lurton
US,93,45,California,Virginie Boone,G & L Lurton 2014 Amaino Red (Sonoma County),Bordeaux-style Red Blend,G & L Lurton
US,88,95,California,Virginie Boone,Galvan 2013 Sun on the Mountain Red (Howell Mountain),Bordeaux-style Red Blend,Galvan
US,90,90,California,Virginie Boone,Gamble Family Vineyards 2013 Paramount Red (Napa Valley),Bordeaux-style Red Blend,Gamble Family Vineyards
US,87,40,California,Virginie Boone,Girard 2011 Artistry Red (Napa Valley),Bordeaux-style Red Blend,Girard
US,88,40,California,Virginie Boone,Girard 2012 Artistry Red (Napa Valley),Bordeaux-style Red Blend,Girard
US,92,45,California,Matt Kettmann,Grassini 2013 Articondo Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Grassini
US,94,50,California,Virginie Boone,Guarachi Family 2014 G Red (Napa Valley),Bordeaux-style Red Blend,Guarachi Family
US,87,20,California,Virginie Boone,Gundlach Bundschu 2012 Mountain Cuvée Red (Sonoma County),Bordeaux-style Red Blend,Gundlach Bundschu
US,93,100,California,Virginie Boone,Gundlach Bundschu 2012 Vintage Reserve Red (Sonoma Valley),Bordeaux-style Red Blend,Gundlach Bundschu
US,88,20,California,Virginie Boone,Gundlach Bundschu 2014 Mountain Cuvée Red (Sonoma County),Bordeaux-style Red Blend,Gundlach Bundschu
US,90,55,California,Matt Kettmann,Halter Ranch 2013 Ancestor Estate Reserve Estate Bottled Red (Adelaida District),Bordeaux-style Red Blend,Halter Ranch
US,88,49,California,Matt Kettmann,HammerSky 2012 Party of Four Red (Paso Robles),Bordeaux-style Red Blend,HammerSky
US,90,45,California,Matt Kettmann,HammerSky 2013 Party of Four Red (Paso Robles),Bordeaux-style Red Blend,HammerSky
US,91,89,California,Matt Kettmann,HammerSky 2014 Straight de Barrel Red (Paso Robles),Bordeaux-style Red Blend,HammerSky
US,92,42,California,Matt Kettmann,Happy Canyon Vineyard 2011 Barrack Brand Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Happy Canyon Vineyard
US,94,78,California,Matt Kettmann,Happy Canyon Vineyard 2011 Barrack Family Estate X Ten-Goal Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Happy Canyon Vineyard
US,88,25,California,Jim Gordon,Hart 2 Hart 2014 Romantique Harmony Pilot Ridge Vineyard Estate Grown Red (El Dorado),Bordeaux-style Red Blend,Hart 2 Hart
US,90,25,California,Jim Gordon,Hart 2 Hart 2014 Ryker Red; Pilot Ridge Vineyard; Estate Grown Red (El Dorado),Bordeaux-style Red Blend,Hart 2 Hart
US,88,150,California,Virginie Boone,Hawk and Horse Vineyards 2013 Sua Sponte Red (Napa Valley),Bordeaux-style Red Blend,Hawk and Horse Vineyards
US,88,66,California,Virginie Boone,HdV 2010 Hyde Vineyard Belle Cousine Red (Napa Valley),Bordeaux-style Red Blend,HdV
US,83,38,California,Virginie Boone,Hendry 2011 Red (Napa Valley),Bordeaux-style Red Blend,Hendry
US,90,38,California,Virginie Boone,Hendry 2012 Hendry Vineyard Red (Napa Valley),Bordeaux-style Red Blend,Hendry
US,88,49,California,Virginie Boone,Hensteeth 2009 Proprietary Red (Sonoma County),Bordeaux-style Red Blend,Hensteeth
US,87,49,California,Virginie Boone,Hensteeth 2010 Proprietary Red (Sonoma County),Bordeaux-style Red Blend,Hensteeth
US,88,85,California,Virginie Boone,Hill Family Estate 2011 Red Door Red (Napa Valley),Bordeaux-style Red Blend,Hill Family Estate
US,88,35,California,Virginie Boone,Hindsight 2014 20/20 Red (Napa Valley),Bordeaux-style Red Blend,Hindsight
US,93,220,California,Jim Gordon,Hourglass 2013 Blueline Estate 36-24-36 Red (Napa Valley),Bordeaux-style Red Blend,Hourglass
US,93,75,California,Virginie Boone,Hunt & Ryde 2013 Trophy Red (Rockpile),Bordeaux-style Red Blend,Hunt & Ryde
US,89,75,California,Matt Kettmann,Hunt Cellars 2010 Rhapsody in Red Destiny Vineyards Red (Paso Robles),Bordeaux-style Red Blend,Hunt Cellars
US,91,50,California,Matt Kettmann,J. Lohr 2010 Cuvée PAU Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,89,50,California,Matt Kettmann,J. Lohr 2010 Cuvée POM Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,92,50,California,Matt Kettmann,J. Lohr 2012 Cuvée Pau Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,92,50,California,Matt Kettmann,J. Lohr 2012 Cuvée Pom Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,93,50,California,Matt Kettmann,J. Lohr 2012 Cuvée St. E Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,93,50,California,Matt Kettmann,J. Lohr 2013 Cuvée Pau Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,91,50,California,Matt Kettmann,J. Lohr 2013 Cuvée Pom Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,94,50,California,Matt Kettmann,J. Lohr 2013 Cuvée St. E Red (Paso Robles),Bordeaux-style Red Blend,J. Lohr
US,93,52,California,Matt Kettmann,Jada Vineyard & Winery 2011 Jack of Hearts Red (Paso Robles),Bordeaux-style Red Blend,Jada Vineyard & Winery
